       1.0850000       217.10074       200.09285
       1.0950000       216.88611       198.06951
       1.1050000       216.67504       196.08601
       1.1150000       216.46737       194.14114
       1.1250000       216.26294       192.23373
       1.1350000       216.06160       190.36265
       1.1450000       215.86320       188.52682
       1.1550000       215.66759       186.72519
       1.1650000       215.47464       184.95677
       1.1750000       215.28419       183.22059
       1.1850000       215.09613       181.51572
       1.1950000       214.91031       179.84127
       1.2050000       214.72662       178.19637
       1.2150000       214.54492       176.58018
       1.2250000       214.36510       174.99192
       1.2350000       214.18704       173.43080
       1.2450000       214.01062       171.89609
       1.2550000       213.83575       170.38706
       1.2650000       213.66231       168.90301
       1.2750000       213.49019       167.44329
       1.2850000       213.31931       166.00725
       1.2950000       213.14956       164.59426
       1.3050000       212.98085       163.20372
       1.3150000       212.81309       161.83505
       1.3250000       212.64619       160.48769
       1.3350000       212.48007       159.16111
       1.3450000       212.31465       157.85477
       1.3550000       212.14986       156.56817
       1.3650000       211.98561       155.30082
       1.3750000       211.82185       154.05226
       1.3850000       211.65849       152.82202
       1.3950000       211.49547       151.60966
       1.4050000       211.33274       150.41476
       1.4150000       211.17023       149.23691
       1.4250000       211.00788       148.07571
       1.4350000       210.84565       146.93077
       1.4450000       210.68348       145.80172
       1.4550000       210.52132       144.68819
       1.4650000       210.35913       143.58985
       1.4750000       210.19686       142.50635
       1.4850000       210.03448       141.43736
       1.4950000       209.87194       140.38257
       1.5050000       209.70922       139.34168
       1.5150000       209.54628       138.31438
       1.5250000       209.38308       137.30039
       1.5350000       209.21961       136.29942
       1.5450000       209.05584       135.31122
       1.5550000       208.89174       134.33553
       1.5650000       208.72729       133.37207
       1.5750000       208.56248       132.42063
       1.5850000       208.39730       131.48095
       1.5950000       208.23172       130.55280
       1.6050000       208.06573       129.63597
       1.6150000       207.89933       128.73024
       1.6250000       207.73252       127.83540
       1.6350000       207.56528       126.95124
       1.6450000       207.39761       126.07758
       1.6550000       207.22952       125.21422
       1.6650000       207.06100       124.36097
       1.6750000       206.89206       123.51765
       1.6850000       206.72271       122.68410
       1.6950000       206.55295       121.86015
       1.7050000       206.38278       121.04562
       1.7150000       206.21223       120.24037
       1.7250000       206.04130       119.44424
       1.7350000       205.87002       118.65707
       1.7450000       205.69839       117.87874
       1.7550000       205.52643       117.10908
       1.7650000       205.35417       116.34798
       1.7750000       205.18163       115.59529
       1.7850000       205.00882       114.85088
       1.7950000       204.83578       114.11464
       1.8050000       204.66253       113.38645
       1.8150000       204.48910       112.66617
       1.8250000       204.31551       111.95371
       1.8350000       204.14181       111.24894
       1.8450000       203.96801       110.55177
       1.8550000       203.79416       109.86209
       1.8650000       203.62029       109.17978
       1.8750000       203.44644       108.50477
       1.8850000       203.27264       107.83694
       1.8950000       203.09892       107.17622
       1.9050000       202.92535       106.52249
       1.9150000       202.75194       105.87569
       1.9250000       202.57875       105.23572
       1.9350000       202.40582       104.60249
       1.9450000       202.23319       103.97593
       1.9550000       202.06091       103.35597
       1.9650000       201.88902       102.74251
       1.9750000       201.71758       102.13548
       1.9850000       201.54662       101.53483
       1.9950000       201.37621       100.94046
       2.0050000       201.20639       100.35232
       2.0150000       201.03720       99.770327
       2.0250000       200.86871       99.194429
       2.0350000       200.70097       98.624557
       2.0450000       200.53402       98.060649
       2.0550000       200.36793       97.502644
       2.0650000       200.20274       96.950482
       2.0750000       200.03851       96.404105
       2.0850000       199.87531       95.863458
       2.0950000       199.71317       95.328485
       2.1050000       199.55217       94.799132
       2.1150000       199.39235       94.275346
       2.1250000       199.23378       93.757076
       2.1350000       199.07652       93.244272
       2.1450000       198.92061       92.736885
       2.1550000       198.76613       92.234866
       2.1650000       198.61313       91.738168
       2.1750000       198.46167       91.246747
       2.1850000       198.31181       90.760555
       2.1950000       198.16361       90.279550
       2.2050000       198.01713       89.803688
       2.2150000       197.87243       89.332926
       2.2250000       197.72957       88.867223
       2.2350000       197.58861       88.406537
       2.2449999       197.44961       87.950830
       2.2549999       197.31263       87.500061
       2.2649999       197.17774       87.054192
       2.2749999       197.04499       86.613185
       2.2849999       196.91444       86.177002
       2.2949999       196.78616       85.745606
       2.3049999       196.66020       85.318961
       2.3149999       196.53662       84.897032
       2.3249999       196.41549       84.479783
       2.3349999       196.29686       84.067179
       2.3449999       196.18079       83.659186
       2.3549999       196.06734       83.255771
       2.3649999       195.95656       82.856899
       2.3749999       195.84852       82.462538
       2.3849999       195.74328       82.072656
       2.3949999       195.64088       81.687219
       2.4049999       195.54140       81.306196
       2.4149999       195.44487       80.929555
       2.4249999       195.35136       80.557265
       2.4349999       195.26093       80.189294
       2.4449999       195.17362       79.825612
       2.4549999       195.08949       79.466188
       2.4649999       195.00859       79.110992
       2.4749999       194.93098       78.759993
       2.4849999       194.85670       78.413161
       2.4949999       194.78581       78.070467
       2.5049999       194.71835       77.731880
       2.5149999       194.65438       77.397370
       2.5249999       194.59394       77.066909
       2.5349999       194.53708       76.740466
       2.5449999       194.48384       76.418013
       2.5549999       194.43427       76.099519
       2.5649999       194.38841       75.784956
       2.5749999       194.34630       75.474295
       2.5849999       194.30800       75.167505
       2.5949999       194.27352       74.864558
       2.6049999       194.24293       74.565424
       2.6149999       194.21624       74.270075
       2.6249999       194.19351       73.978480
       2.6349999       194.17476       73.690611
       2.6449999       194.16002       73.406438
       2.6549999       194.14934       73.125931
       2.6649999       194.14274       72.849061
       2.6749999       194.14026       72.575799
       2.6849999       194.14191       72.306113
       2.6949999       194.14773       72.039976
       2.7049999       194.15774       71.777355
       2.7149999       194.17197       71.518222
       2.7249999       194.19043       71.262546
       2.7349999       194.21316       71.010296
       2.7449999       194.24015       70.761442
       2.7549999       194.27145       70.515953
       2.7649999       194.30705       70.273798
       2.7749999       194.34697       70.034946
       2.7849999       194.39123       69.799365
       2.7949999       194.43983       69.567024
       2.8049999       194.49278       69.337891
       2.8149999       194.55009       69.111933
       2.8249999       194.61176       68.889119
       2.8349999       194.67779       68.669417
       2.8449999       194.74819       68.452792
       2.8549999       194.82295       68.239212
       2.8649999       194.90206       68.028645
       2.8749999       194.98553       67.821055
       2.8849999       195.07334       67.616410
       2.8949999       195.16548       67.414675
       2.9049999       195.26194       67.215815
       2.9149999       195.36270       67.019797
       2.9249999       195.46775       66.826584
       2.9349999       195.57707       66.636141
       2.9449999       195.69063       66.448434
       2.9549999       195.80842       66.263425
       2.9649999       195.93039       66.081078
       2.9749999       196.05653       65.901357
       2.9849999       196.18681       65.724225
       2.9949999       196.32118       65.549643
       3.0049999       196.45961       65.377575
       3.0149999       196.60206       65.207982
       3.0249999       196.74849       65.040826
       3.0349999       196.89886       64.876067
       3.0449999       197.05311       64.713667
       3.0549999       197.21120       64.553586
       3.0649999       197.37308       64.395784
       3.0749999       197.53868       64.240221
       3.0849999       197.70794       64.086855
       3.0949999       197.88082       63.935646
       3.1049999       198.05724       63.786551
       3.1149999       198.23713       63.639530
       3.1249999       198.42043       63.494539
       3.1349999       198.60706       63.351535
       3.1449999       198.79694       63.210476
       3.1549999       198.99000       63.071317
       3.1649999       199.18615       62.934014
       3.1749999       199.38531       62.798523
       3.1849999       199.58738       62.664799
       3.1949999       199.79228       62.532796
       3.2049999       199.99991       62.402469
       3.2149999       200.21017       62.273771
       3.2249999       200.42296       62.146654
       3.2349999       200.63817       62.021073
       3.2449999       200.85569       61.896979
       3.2549999       201.07542       61.774323
       3.2649999       201.29723       61.653058
       3.2749999       201.52101       61.533134
       3.2849999       201.74663       61.414502
       3.2949999       201.97397       61.297110
       3.3049999       202.20290       61.180910
       3.3149999       202.43329       61.065849
       3.3249999       202.66498       60.951876
       3.3349999       202.89786       60.838940
       3.3449999       203.13177       60.726987
       3.3549999       203.36655       60.615964
       3.3649999       203.60207       60.505818
       3.3749999       203.83817       60.396495
       3.3849999       204.07467       60.287941
       3.3949999       204.31143       60.180099
       3.4049999       204.54827       60.072916
       3.4149999       204.78503       59.966334
       3.4249999       205.02151       59.860297
       3.4349999       205.25755       59.754748
       3.4449999       205.49297       59.649629
       3.4549999       205.72756       59.544882
       3.4649999       205.96115       59.440449
       3.4749999       206.19353       59.336270
       3.4849999       206.42451       59.232285
       3.4949999       206.65387       59.128435
       3.5049999       206.88142       59.024657
       3.5149999       207.10693       58.920892
       3.5249999       207.33019       58.817077
       3.5349999       207.55098       58.713150
       3.5449999       207.76907       58.609048
       3.5549999       207.98423       58.504707
       3.5649999       208.19622       58.400063
       3.5749999       208.40480       58.295051
       3.5849999       208.60974       58.189607
       3.5949999       208.81077       58.083665
       3.6049999       209.01364       57.978820
       3.6149999       209.20643       57.871767
       3.6249999       209.39507       57.764159
       3.6349999       209.57965       57.656025
       3.6449999       209.76024       57.547393
       3.6549999       209.93694       57.438288
       3.6649999       210.10982       57.328739
       3.6749999       210.27898       57.218770
       3.6849999       210.44448       57.108408
       3.6949999       210.60641       56.997675
       3.7049999       210.76484       56.886598
       3.7149999       210.91986       56.775198
       3.7249999       211.07153       56.663500
       3.7349999       211.21994       56.551525
       3.7449999       211.36516       56.439296
       3.7549999       211.50725       56.326833
       3.7649999       211.64630       56.214159
       3.7749999       211.78237       56.101292
       3.7849999       211.91553       55.988253
       3.7949999       212.04585       55.875062
       3.8049999       212.17340       55.761737
       3.8149999       212.29824       55.648296
       3.8249999       212.42045       55.534758
       3.8349999       212.54007       55.421141
       3.8449999       212.65718       55.307461
       3.8549999       212.77184       55.193734
       3.8649999       212.88411       55.079978
       3.8749999       212.99405       54.966208
       3.8849999       213.10172       54.852440
       3.8949999       213.20718       54.738688
       3.9049999       213.31049       54.624967
       3.9149999       213.41170       54.511291
       3.9249999       213.51087       54.397674
       3.9349999       213.60805       54.284130
       3.9449999       213.70330       54.170672
       3.9549999       213.79667       54.057312
       3.9649999       213.88821       53.944063
       3.9749999       213.97797       53.830937
       3.9849999       214.06601       53.717946
       3.9949999       214.15237       53.605100
       4.0049999       214.23710       53.492412
       4.0149999       214.32026       53.379891
       4.0249999       214.40188       53.267548
       4.0349999       214.48201       53.155394
       4.0449999       214.56070       53.043437
       4.0549999       214.63799       52.931688
       4.0649999       214.71393       52.820156
       4.0749999       214.78856       52.708849
       4.0849999       214.86191       52.597777
       4.0949999       214.93404       52.486947
       4.1049999       215.00499       52.376368
       4.1149999       215.07478       52.266047
       4.1249999       215.14347       52.155993
       4.1349999       215.21108       52.046212
       4.1449999       215.27766       51.936711
       4.1549999       215.34325       51.827497
       4.1649999       215.40787       51.718577
       4.1749999       215.47157       51.609958
       4.1849999       215.53438       51.501644
       4.1949999       215.59633       51.393643
       4.2049999       215.65745       51.285959
       4.2149999       215.71779       51.178599
       4.2249999       215.77736       51.071567
       4.2349999       215.83621       50.964868
       4.2449999       215.89436       50.858508
       4.2549999       215.95184       50.752490
       4.2649999       216.00868       50.646820
       4.2749999       216.06491       50.541501
       4.2849999       216.12056       50.436537
       4.2949999       216.17565       50.331933
       4.3049999       216.23021       50.227692
       4.3149999       216.28426       50.123817
       4.3249999       216.33784       50.020312
       4.3349999       216.39097       49.917179
       4.3449999       216.44366       49.814423
       4.3549999       216.49595       49.712045
       4.3649999       216.54786       49.610049
       4.3749999       216.59940       49.508436
       4.3849999       216.65061       49.407209
       4.3949999       216.70150       49.306371
       4.4049999       216.75209       49.205923
       4.4149999       216.80240       49.105867
       4.4249999       216.85245       49.006205
       4.4349999       216.90227       48.906939
       4.4449999       216.95187       48.808070
       4.4549999       217.00126       48.709599
       4.4649999       217.05047       48.611528
       4.4749999       217.09951       48.513858
       4.4849999       217.14840       48.416589
       4.4949999       217.19715       48.319723
       4.5049999       217.24578       48.223260
       4.5149999       217.29431       48.127201
       4.5249999       217.34274       48.031547
       4.5349999       217.39110       47.936297
       4.5449999       217.43940       47.841453
       4.5549999       217.48764       47.747013
       4.5649999       217.53585       47.652980
       4.5749999       217.58403       47.559351
       4.5849999       217.63219       47.466128
       4.5949999       217.68035       47.373310
       4.6049999       217.72852       47.280896
       4.6149999       217.77671       47.188887
       4.6249999       217.82492       47.097282
       4.6349999       217.87318       47.006080
       4.6449999       217.92148       46.915281
       4.6549999       217.96983       46.824884
       4.6649999       218.01825       46.734888
       4.6749999       218.06673       46.645292
       4.6849999       218.11530       46.556095
       4.6949999       218.16395       46.467297
       4.7049999       218.21270       46.378896
       4.7149999       218.26154       46.290891
       4.7249999       218.31049       46.203280
       4.7349999       218.35955       46.116063
       4.7449999       218.40873       46.029238
       4.7549999       218.45803       45.942804
       4.7649999       218.50745       45.856759
       4.7749999       218.55700       45.771101
       4.7849999       218.60669       45.685829
       4.7949999       218.65651       45.600942
       4.8049999       218.70648       45.516437
       4.8149999       218.75658       45.432313
       4.8249999       218.80684       45.348568
       4.8349999       218.85724       45.265200
       4.8449999       218.90779       45.182207
       4.8549999       218.95849       45.099588
       4.8649999       219.00935       45.017340
       4.8749999       219.06037       44.935461
       4.8849999       219.11153       44.853948
       4.8949999       219.16286       44.772801
       4.9049999       219.21434       44.692017
       4.9149999       219.26598       44.611593
       4.9249999       219.31777       44.531528
       4.9349999       219.36972       44.451818
       4.9449999       219.42182       44.372463
       4.9549999       219.47408       44.293458
       4.9649999       219.52649       44.214803
       4.9749999       219.57905       44.136494
       4.9849999       219.63177       44.058530
       4.9949999       219.68462       43.980907
       5.0049999       219.73763       43.903623
       5.0149999       219.79078       43.826676
       5.0249999       219.84406       43.750063
       5.0349999       219.89749       43.673782
       5.0449999       219.95105       43.597830
       5.0549999       220.00474       43.522204
       5.0649999       220.05856       43.446902
       5.0749999       220.11250       43.371922
       5.0849999       220.16656       43.297260
       5.0949999       220.22074       43.222913
       5.1049999       220.27503       43.148880
       5.1149999       220.32942       43.075157
       5.1249999       220.38392       43.001742
       5.1349999       220.43852       42.928632
       5.1449999       220.49321       42.855825
       5.1549999       220.54799       42.783316
       5.1649999       220.60285       42.711105
       5.1749999       220.65779       42.639187
       5.1849999       220.71280       42.567561
       5.1949999       220.76788       42.496223
       5.2049999       220.82301       42.425171
       5.2149999       220.87820       42.354402
       5.2249999       220.93344       42.283912
       5.2349999       220.98872       42.213700
       5.2449999       221.04403       42.143762
       5.2549999       221.09937       42.074096
       5.2649999       221.15473       42.004699
       5.2749999       221.21011       41.935567
       5.2849999       221.26550       41.866699
       5.2949999       221.32089       41.798091
       5.3049999       221.37627       41.729741
       5.3149999       221.43164       41.661645
       5.3249999       221.48698       41.593801
       5.3349999       221.54230       41.526206
       5.3449999       221.59759       41.458857
       5.3549999       221.65283       41.391752
       5.3649999       221.70801       41.324887
       5.3749999       221.76314       41.258260
       5.3849999       221.81821       41.191868
       5.3949999       221.87319       41.125709
       5.4049999       221.92810       41.059779
       5.4149999       221.98291       40.994075
       5.4249999       222.03763       40.928596
       5.4349999       222.09223       40.863337
       5.4449999       222.14672       40.798297
       5.4549999       222.20109       40.733473
       5.4649999       222.25532       40.668861
       5.4749999       222.30941       40.604460
       5.4849999       222.36336       40.540266
       5.4949999       222.41714       40.476277
       5.5049999       222.47075       40.412490
       5.5149999       222.52419       40.348903
       5.5249999       222.57745       40.285512
       5.5349999       222.63051       40.222316
       5.5449999       222.68337       40.159310
       5.5549999       222.73602       40.096494
       5.5649999       222.78845       40.033864
       5.5749999       222.84065       39.971417
       5.5849999       222.89261       39.909152
       5.5949999       222.94432       39.847065
       5.6049999       222.99578       39.785153
       5.6149999       223.04697       39.723415
       5.6249999       223.09789       39.661848
       5.6349999       223.14853       39.600449
       5.6449999       223.19887       39.539216
       5.6549999       223.24891       39.478147
       5.6649999       223.29865       39.417238
       5.6749999       223.34806       39.356487
       5.6849999       223.39715       39.295893
       5.6949999       223.44589       39.235452
       5.7049999       223.49430       39.175162
       5.7149999       223.54234       39.115021
       5.7249999       223.59002       39.055027
       5.7349999       223.63733       38.995177
       5.7449999       223.68426       38.935468
       5.7549999       223.73079       38.875899
       5.7649999       223.77693       38.816467
       5.7749999       223.82265       38.757170
       5.7849999       223.86796       38.698006
       5.7949999       223.91284       38.638972
       5.8049999       223.95728       38.580067
       5.8149999       224.00128       38.521287
       5.8249999       224.04483       38.462632
       5.8349999       224.08791       38.404098
       5.8449999       224.13052       38.345684
       5.8549999       224.17265       38.287388
       5.8649999       224.21429       38.229207
       5.8749999       224.25544       38.171139
       5.8849999       224.29608       38.113183
       5.8949999       224.33620       38.055336
       5.9049999       224.37580       37.997597
       5.9149999       224.41487       37.939963
       5.9249999       224.45341       37.882432
       5.9349999       224.49139       37.825003
       5.9449999       224.52882       37.767674
       5.9549999       224.56568       37.710442
       5.9649999       224.60197       37.653306
       5.9749999       224.63767       37.596264
       5.9849999       224.67279       37.539315
       5.9949999       224.70732       37.482456
       6.0049999       224.74123       37.425685
       6.0149999       224.77454       37.369001
       6.0249999       224.80722       37.312403
       6.0349999       224.83928       37.255888
       6.0449999       224.87070       37.199455
       6.0549999       224.90147       37.143101
       6.0649999       224.93160       37.086827
       6.0749999       224.96107       37.030629
       6.0849999       224.98987       36.974506
       6.0949999       225.01799       36.918457
       6.1049999       225.04544       36.862481
       6.1149999       225.07220       36.806574
       6.1249999       225.09826       36.750737
       6.1349999       225.12362       36.694968
       6.1449999       225.14828       36.639265
       6.1549999       225.17222       36.583626
       6.1649999       225.19543       36.528051
       6.1749999       225.21792       36.472538
       6.1849999       225.23967       36.417086
       6.1949999       225.26068       36.361693
       6.2049999       225.28094       36.306357
       6.2149999       225.30045       36.251079
       6.2249999       225.31920       36.195856
       6.2349999       225.33718       36.140686
       6.2449999       225.35438       36.085570
       6.2549999       225.37081       36.030506
       6.2649999       225.38645       35.975492
       6.2749999       225.40131       35.920528
       6.2849999       225.41536       35.865611
       6.2949999       225.42862       35.810742
       6.3049999       225.44107       35.755919
       6.3149999       225.45270       35.701141
       6.3249999       225.46352       35.646407
       6.3349999       225.47352       35.591716
       6.3449999       225.48269       35.537067
       6.3549999       225.49102       35.482459
       6.3649999       225.49852       35.427891
       6.3749999       225.50518       35.373362
       6.3849999       225.51099       35.318871
       6.3949999       225.51594       35.264417
       6.4049999       225.52005       35.210000
       6.4149999       225.52329       35.155619
       6.4249999       225.52567       35.101272
       6.4349999       225.52718       35.046960
       6.4449999       225.52782       34.992680
       6.4549999       225.52758       34.938433
       6.4649999       225.52647       34.884218
       6.4749999       225.52447       34.830034
       6.4849999       225.52158       34.775880
       6.4949999       225.51780       34.721756
       6.5049999       225.51313       34.667661
       6.5149999       225.50757       34.613595
       6.5249999       225.50110       34.559556
       6.5349999       225.49373       34.505545
       6.5449999       225.48546       34.451560
       6.5549999       225.47628       34.397602
       6.5649999       225.46618       34.343669
       6.5749999       225.45518       34.289762
       6.5849999       225.44326       34.235879
       6.5949999       225.43042       34.182020
       6.6049999       225.41666       34.128185
       6.6149999       225.40198       34.074374
       6.6249999       225.38637       34.020586
       6.6349999       225.36985       33.966820
       6.6449999       225.35239       33.913077
       6.6549999       225.33400       33.859355
       6.6649999       225.31469       33.805655
       6.6749999       225.29444       33.751977
       6.6849999       225.27326       33.698320
       6.6949999       225.25115       33.644684
       6.7049999       225.22810       33.591068
       6.7149998       225.20412       33.537473
       6.7249998       225.17921       33.483897
       6.7349998       225.15335       33.430342
       6.7449998       225.12656       33.376807
       6.7549998       225.09883       33.323292
       6.7649998       225.07017       33.269796
       6.7749998       225.04056       33.216320
       6.7849998       225.01002       33.162863
       6.7949998       224.97854       33.109426
       6.8049998       224.94613       33.056008
       6.8149998       224.91278       33.002609
       6.8249998       224.87849       32.949230
       6.8349998       224.84327       32.895870
       6.8449998       224.80711       32.842529
       6.8549998       224.77002       32.789208
       6.8649998       224.73199       32.735906
       6.8749998       224.69304       32.682624
       6.8849998       224.65315       32.629361
       6.8949998       224.61233       32.576119
       6.9049998       224.57059       32.522896
       6.9149998       224.52792       32.469693
       6.9249998       224.48433       32.416510
       6.9349998       224.43981       32.363348
       6.9449998       224.39437       32.310206
       6.9549998       224.34802       32.257085
       6.9649998       224.30075       32.203985
       6.9749998       224.25256       32.150906
       6.9849998       224.20347       32.097848
       6.9949998       224.15346       32.044813
       7.0049998       223.96152       31.971667
       7.0149998       223.76972       31.898749
       7.0249998       223.57808       31.826062
       7.0349998       223.38663       31.753608
       7.0449998       223.19540       31.681392
       7.0549998       223.00443       31.609417
       7.0649998       222.81374       31.537685
       7.0749998       222.62336       31.466200
       7.0849998       222.43332       31.394965
       7.0949998       222.24366       31.323983
       7.1049998       222.05439       31.253258
       7.1149998       221.86556       31.182792
       7.1249998       221.67719       31.112588
       7.1349998       221.48931       31.042650
       7.1449998       221.30194       30.972981
       7.1549998       221.11513       30.903583
       7.1649998       220.92890       30.834459
       7.1749998       220.74327       30.765613
       7.1849998       220.55828       30.697047
       7.1949998       220.37395       30.628764
       7.2049998       220.19032       30.560767
       7.2149998       220.00742       30.493059
       7.2249998       219.82526       30.425642
       7.2349998       219.64389       30.358520
       7.2449998       219.46332       30.291695
       7.2549998       219.28360       30.225169
       7.2649998       219.10473       30.158945
       7.2749998       218.92676       30.093027
       7.2849998       218.74972       30.027416
       7.2949998       218.57362       29.962114
       7.3049998       218.39850       29.897126
       7.3149998       218.22438       29.832452
       7.3249998       218.05129       29.768095
       7.3349998       217.87926       29.704058
       7.3449998       217.70832       29.640344
       7.3549998       217.53849       29.576953
       7.3649998       217.36979       29.513890
       7.3749998       217.20226       29.451155
       7.3849998       217.03592       29.388751
       7.3949998       216.87080       29.326680
       7.4049998       216.70691       29.264945
       7.4149998       216.54430       29.203547
       7.4249998       216.38297       29.142488
       7.4349998       216.22296       29.081771
       7.4449998       216.06430       29.021397
       7.4549998       215.90700       28.961368
       7.4649998       215.75108       28.901686
       7.4749998       215.59659       28.842353
       7.4849998       215.44353       28.783371
       7.4949998       215.29193       28.724741
       7.5049998       215.14181       28.666465
       7.5149998       214.99321       28.608544
       7.5249998       214.84613       28.550981
       7.5349998       214.70060       28.493776
       7.5449998       214.55665       28.436932
       7.5549998       214.41429       28.380449
       7.5649998       214.27355       28.324329
       7.5749998       214.13444       28.268574
       7.5849998       213.99700       28.213184
       7.5949998       213.86123       28.158161
       7.6049998       213.72716       28.103507
       7.6149998       213.59482       28.049221
       7.6249998       213.46421       27.995306
       7.6349998       213.33536       27.941763
       7.6449998       213.20828       27.888592
       7.6549998       213.08300       27.835794
       7.6649998       212.95953       27.783371
       7.6749998       212.83790       27.731323
       7.6849998       212.71811       27.679651
       7.6949998       212.60019       27.628355
       7.7049998       212.48415       27.577438
       7.7149998       212.37001       27.526898
       7.7249998       212.25779       27.476737
       7.7349998       212.14750       27.426955
       7.7449998       212.03915       27.377554
       7.7549998       211.93276       27.328532
       7.7649998       211.82835       27.279892
       7.7749998       211.72593       27.231632
       7.7849998       211.62552       27.183754
       7.7949998       211.52712       27.136257
       7.8049998       211.43075       27.089142
       7.8149998       211.33643       27.042410
       7.8249998       211.24416       26.996059
       7.8349998       211.15395       26.950090
       7.8449998       211.06583       26.904504
       7.8549998       210.97980       26.859300
       7.8649998       210.89586       26.814478
       7.8749998       210.81404       26.770038
       7.8849998       210.73434       26.725979
       7.8949998       210.65677       26.682302
       7.9049998       210.58134       26.639006
       7.9149998       210.50805       26.596091
       7.9249998       210.43693       26.553556
       7.9349998       210.36796       26.511401
       7.9449998       210.30117       26.469625
       7.9549998       210.23655       26.428229
       7.9649998       210.17412       26.387210
       7.9749998       210.11388       26.346569
       7.9849998       210.05584       26.306305
       7.9949998       210.00000       26.266417
       8.0049998       210.00000       26.233605
       8.0149998       210.00000       26.200874
       8.0249998       210.00000       26.168225
       8.0349998       210.00000       26.135657
       8.0449998       210.00000       26.103170
       8.0549998       210.00000       26.070764
       8.0649998       210.00000       26.038438
       8.0749998       210.00000       26.006193
       8.0849998       210.00000       25.974027
       8.0949998       210.00000       25.941940
       8.1049998       210.00000       25.909933
       8.1149998       210.00000       25.878004
       8.1249998       210.00000       25.846154
       8.1349998       210.00000       25.814383
       8.1449998       210.00000       25.782689
       8.1549998       210.00000       25.751074
       8.1649998       210.00000       25.719535
       8.1749998       210.00000       25.688074
       8.1849998       210.00000       25.656690
       8.1949998       210.00000       25.625382
       8.2049998       210.00000       25.594150
       8.2149998       210.00000       25.562995
